hierarchical_cluster,total_baskets,unique_products,total_items,total_spend,avg_transaction_value,active_weeks,campaigns_participated,coupons_redeemed,basket_frequency,customer_count
1,49.67201674808095,291.82972784368457,22588.397069085833,1288.5242288904396,3.12621436519432,32.37892533147244,0.8060013956734124,0.06978367062107467,0.08166772341193732,1433
2,192.41237113402062,921.5342080599812,213979.8022492971,5821.0008059981255,3.1687217891201342,72.70571696344892,5.672914714151828,1.9953139643861293,0.30068235812680216,1067
